ID,Name,Description,Media_Type,Download_URL,Path_In_Zip,size
hin_word-list_1981_01_wav,hin_word-list_1981_01.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1981_01.wav,,9501268
hin_word-list_1981_01_mp3,hin_word-list_1981_01.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1981_01.mp3,,1724591
hin_word-list_1981_01_jpg,hin_word-list_1981_01.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1981_01.jpg,,867146
hin_word-list_1981_01_tif,hin_word-list_1981_01.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1981_01.tif,,8439056
hin_word-list_1981_02_wav,hin_word-list_1981_02.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1981_02.wav,,12182920
hin_word-list_1981_02_mp3,hin_word-list_1981_02.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1981_02.mp3,,2211096
hin_word-list_1981_02_jpg,hin_word-list_1981_02.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1981_02.jpg,,867146
hin_word-list_1981_02_tif,hin_word-list_1981_02.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1981_02.tif,,8439448
hin_word-list_1981_03_wav,hin_word-list_1981_03.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1981_03.wav,,22306056
hin_word-list_1981_03_mp3,hin_word-list_1981_03.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1981_03.mp3,,4047190
hin_word-list_1981_03_jpg,hin_word-list_1981_03.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1981_03.jpg,,830675
hin_word-list_1981_03_tif,hin_word-list_1981_03.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1981_03.tif,,14168492
hin_word-list_1981_04_jpg,hin_word-list_1981_04.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1981_04.jpg,,865858
hin_word-list_1981_04_tif,hin_word-list_1981_04.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1981_04.tif,,7128332
hin_word-list_1986_01_wav,hin_word-list_1986_01.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1986_01.wav,,31800456
hin_word-list_1986_01_mp3,hin_word-list_1986_01.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1986_01.mp3,,5769600
hin_word-list_1986_01_jpg,hin_word-list_1986_01.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1986_01.jpg,,1419134
hin_word-list_1986_01_tif,hin_word-list_1986_01.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1986_01.tif,,18664560
hin_word-list_1986_02_jpg,hin_word-list_1986_02.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1986_02.jpg,,781383
hin_word-list_1986_02_tif,hin_word-list_1986_02.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1986_02.tif,,13315644
hin_word-list_1986_02_wav,hin_word-list_1986_02.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1986_02.wav,,36835718
hin_word-list_1986_02_mp3,hin_word-list_1986_02.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1986_02.mp3,,6683259
hin_word-list_1986_03_jpg,hin_word-list_1986_03.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1986_03.jpg,,662013
hin_word-list_1986_03_tif,hin_word-list_1986_03.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1986_03.tif,,12805532
hin_word-list_1986_04_jpg,hin_word-list_1986_04.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1986_04.jpg,,1155902
hin_word-list_1986_04_tif,hin_word-list_1986_04.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1986_04.tif,,23682708
hin_word-list_1986_03_wav,hin_word-list_1986_03.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1986_03.wav,,15604994
hin_word-list_1986_03_mp3,hin_word-list_1986_03.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1986_03.mp3,,2831764
hin_word-list_1986_05_jpg,hin_word-list_1986_05.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1986_05.jpg,,540677
hin_word-list_1986_05_tif,hin_word-list_1986_05.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/HIN/hin_word-list_1986_05.tif,,3872472
hin_story_1970_01_wav,hin_story_1970_01.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/HIN/hin_story_1970_01.wav,,6607916
hin_story_1970_01_mp3,hin_story_1970_01.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/HIN/hin_story_1970_01.mp3,,1199630
hin_story_1970_01_jpg,hin_story_1970_01.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/HIN/hin_story_1970_01.jpg,,995995
hin_story_1970_01_tif,hin_story_1970_01.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/HIN/hin_story_1970_01.tif,,3288676
wim_word-list_1976_01_wav,wim_word-list_1976_01.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/WIM/wim_word-list_1976_01.wav,,18027454
wim_word-list_1976_01_mp3,wim_word-list_1976_01.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/WIM/wim_word-list_1976_01.mp3,,3271037
wim_word-list_1976_01_jpg,wim_word-list_1976_01.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/WIM/wim_word-list_1976_01.jpg,,260054
wim_word-list_1976_01_tif,wim_word-list_1976_01.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/WIM/wim_word-list_1976_01.tif,,5463944
com_word-list_1992_01_wav,com_word-list_1992_01.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_01.wav,,21609516
com_word-list_1992_01_mp3,com_word-list_1992_01.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_01.mp3,,3920967
com_word-list_1992_01_jpg,com_word-list_1992_01.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_01.jpg,,236154
com_word-list_1992_01_tif,com_word-list_1992_01.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_01.tif,,8322720
com_word-list_1992_02_wav,com_word-list_1992_02.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_02.wav,,20935724
com_word-list_1992_02_mp3,com_word-list_1992_02.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_02.mp3,,3798923
com_word-list_1992_03_wav,com_word-list_1992_03.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_03.wav,,16404524
com_word-list_1992_03_mp3,com_word-list_1992_03.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_03.mp3,,2976797
com_word-list_1992_02_jpg,com_word-list_1992_02.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_02.jpg,,280486
com_word-list_1992_02_tif,com_word-list_1992_02.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_02.tif,,8427708
com_word-list_1992_04_wav,com_word-list_1992_04.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_04.wav,,12527660
com_word-list_1992_04_mp3,com_word-list_1992_04.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_04.mp3,,2273372
com_word-list_1992_05_wav,com_word-list_1992_05.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_05.wav,,14431276
com_word-list_1992_05_mp3,com_word-list_1992_05.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_05.mp3,,2619024
com_word-list_1992_06_wav,com_word-list_1992_06.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_06.wav,,16374828
com_word-list_1992_06_mp3,com_word-list_1992_06.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_06.mp3,,2971363
com_word-list_1992_07_wav,com_word-list_1992_07.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_07.wav,,21345324
com_word-list_1992_07_mp3,com_word-list_1992_07.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_07.mp3,,3872901
com_word-list_1992_03_jpg,com_word-list_1992_03.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_03.jpg,,364493
com_word-list_1992_03_tif,com_word-list_1992_03.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_03.tif,,8388024
com_word-list_1992_08_wav,com_word-list_1992_08.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_08.wav,,24621100
com_word-list_1992_08_mp3,com_word-list_1992_08.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_08.mp3,,4467239
com_word-list_1992_09_wav,com_word-list_1992_09.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_09.wav,,7972908
com_word-list_1992_09_mp3,com_word-list_1992_09.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_09.mp3,,1447066
com_word-list_1992_10_wav,com_word-list_1992_10.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_10.wav,,2116652
com_word-list_1992_10_mp3,com_word-list_1992_10.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_10.mp3,,385032
com_word-list_1992_11_wav,com_word-list_1992_11.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_11.wav,,20550700
com_word-list_1992_11_mp3,com_word-list_1992_11.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_11.mp3,,3729123
com_word-list_1992_04_jpg,com_word-list_1992_04.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_04.jpg,,373912
com_word-list_1992_04_tif,com_word-list_1992_04.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_04.tif,,8428136
com_word-list_1992_12_wav,com_word-list_1992_12.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_12.wav,,18257964
com_word-list_1992_12_mp3,com_word-list_1992_12.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_12.mp3,,3312836
com_word-list_1992_13_wav,com_word-list_1992_13.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_13.wav,,18764844
com_word-list_1992_13_mp3,com_word-list_1992_13.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_13.mp3,,3404787
com_word-list_1992_14_wav,com_word-list_1992_14.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_14.wav,,14287916
com_word-list_1992_14_mp3,com_word-list_1992_14.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_14.mp3,,2592692
com_word-list_1992_05_jpg,com_word-list_1992_05.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_05.jpg,,341628
com_word-list_1992_05_tif,com_word-list_1992_05.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_05.tif,,8407752
com_word-list_1992_15_wav,com_word-list_1992_15.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_15.wav,,18412588
com_word-list_1992_15_mp3,com_word-list_1992_15.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_15.mp3,,3341257
com_word-list_1992_16_wav,com_word-list_1992_16.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_16.wav,,10503212
com_word-list_1992_16_mp3,com_word-list_1992_16.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_16.mp3,,1906403
com_word-list_1992_17_wav,com_word-list_1992_17.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_17.wav,,5365804
com_word-list_1992_17_mp3,com_word-list_1992_17.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/COM/com_word-list_1992_17.mp3,,974354
kaa_story_1970_01_wav,kaa_story_1970_01.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/KAA/kaa_story_1970_01.wav,,5604396
kaa_story_1970_01_mp3,kaa_story_1970_01.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/KAA/kaa_story_1970_01.mp3,,1017400
kaa_story_1970_01_jpg,kaa_story_1970_01.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/KAA/kaa_story_1970_01.jpg,,1027021
kaa_story_1970_01_tif,kaa_story_1970_01.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/KAA/kaa_story_1970_01.tif,,7817476
kky_word-list_1989_01_wav,kky_word-list_1989_01.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_01.wav,,32807980
kky_word-list_1989_01_mp3,kky_word-list_1989_01.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_01.mp3,,5952666
kky_word-list_1989_01_jpg,kky_word-list_1989_01.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_01.jpg,,186883
kky_word-list_1989_01_tif,kky_word-list_1989_01.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_01.tif,,2905788
kky_word-list_1989_07_jpg,kky_word-list_1989_07.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_07.jpg,,451539
kky_word-list_1989_07_tif,kky_word-list_1989_07.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_07.tif,,3384164
kky_word-list_1989_02_wav,kky_word-list_1989_02.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_02.wav,,42000622
kky_word-list_1989_02_mp3,kky_word-list_1989_02.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_02.mp3,,7619905
kky_word-list_1989_02_jpg,kky_word-list_1989_02.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_02.jpg,,250823
kky_word-list_1989_02_tif,kky_word-list_1989_02.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_02.tif,,4313872
kky_word-list_1989_03_wav,kky_word-list_1989_03.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_03.wav,,52156460
kky_word-list_1989_03_mp3,kky_word-list_1989_03.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_03.mp3,,9462269
kky_word-list_1989_03_jpg,kky_word-list_1989_03.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_03.jpg,,318270
kky_word-list_1989_03_tif,kky_word-list_1989_03.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_03.tif,,5342980
kky_word-list_1989_04_wav,kky_word-list_1989_04.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_04.wav,,52142582
kky_word-list_1989_04_mp3,kky_word-list_1989_04.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_04.mp3,,9459762
kky_word-list_1989_04_jpg,kky_word-list_1989_04.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_04.jpg,,292735
kky_word-list_1989_04_tif,kky_word-list_1989_04.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_04.tif,,5217420
kky_word-list_1989_05_wav,kky_word-list_1989_05.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_05.wav,,49269804
kky_word-list_1989_05_mp3,kky_word-list_1989_05.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_05.mp3,,8938567
kky_word-list_1989_05_jpg,kky_word-list_1989_05.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_05.jpg,,280810
kky_word-list_1989_05_tif,kky_word-list_1989_05.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_05.tif,,4505472
kky_word-list_1989_06_wav,kky_word-list_1989_06.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_06.wav,,49167404
kky_word-list_1989_06_mp3,kky_word-list_1989_06.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_06.mp3,,8920176
kky_word-list_1989_06_jpg,kky_word-list_1989_06.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_06.jpg,,539923
kky_word-list_1989_06_tif,kky_word-list_1989_06.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/KKY/kky_word-list_1989_06.tif,,11199324
tam_word-list_1981_01_wav,tam_word-list_1981_01.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/TAM/tam_word-list_1981_01.wav,,6894934
tam_word-list_1981_01_mp3,tam_word-list_1981_01.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/TAM/tam_word-list_1981_01.mp3,,1251879
tam_word-list_1981_01_jpg,tam_word-list_1981_01.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/TAM/tam_word-list_1981_01.jpg,,2059929
tam_word-list_1981_01_tif,tam_word-list_1981_01.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/TAM/tam_word-list_1981_01.tif,,16100656
tam_word-list_1981_02_wav,tam_word-list_1981_02.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/TAM/tam_word-list_1981_02.wav,,5316094
tam_word-list_1981_02_mp3,tam_word-list_1981_02.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/TAM/tam_word-list_1981_02.mp3,,965159
tam_word-list_1981_03_wav,tam_word-list_1981_03.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/TAM/tam_word-list_1981_03.wav,,4532246
tam_word-list_1981_03_mp3,tam_word-list_1981_03.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/TAM/tam_word-list_1981_03.mp3,,823053
tam_word-list_1981_04_wav,tam_word-list_1981_04.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/TAM/tam_word-list_1981_04.wav,,4008442
tam_word-list_1981_04_mp3,tam_word-list_1981_04.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/TAM/tam_word-list_1981_04.mp3,,728176
tam_word-list_1981_05_wav,tam_word-list_1981_05.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/TAM/tam_word-list_1981_05.wav,,2994270
tam_word-list_1981_05_mp3,tam_word-list_1981_05.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/TAM/tam_word-list_1981_05.mp3,,544274
tam_word-list_1981_06_wav,tam_word-list_1981_06.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/TAM/tam_word-list_1981_06.wav,,3198590
tam_word-list_1981_06_mp3,tam_word-list_1981_06.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/TAM/tam_word-list_1981_06.mp3,,581055
tam_word-list_1981_07_wav,tam_word-list_1981_07.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/TAM/tam_word-list_1981_07.wav,,4582056
tam_word-list_1981_07_mp3,tam_word-list_1981_07.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/TAM/tam_word-list_1981_07.mp3,,832248
tam_story_1970_01_wav,tam_story_1970_01.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/TAM/tam_story_1970_01.wav,,5656620
tam_story_1970_01_mp3,tam_story_1970_01.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/TAM/tam_story_1970_01.mp3,,1027013
tam_story_1970_01_jpg,tam_story_1970_01.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/TAM/tam_story_1970_01.jpg,,1963750
tam_story_1970_01_tif,tam_story_1970_01.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/TAM/tam_story_1970_01.tif,,6723620
tam_story_1972_01_wav,tam_story_1972_01.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/TAM/tam_story_1972_01.wav,,8789036
tam_story_1972_01_mp3,tam_story_1972_01.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/TAM/tam_story_1972_01.mp3,,1595438
tam_story_1972_01_jpg,tam_story_1972_01.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/TAM/tam_story_1972_01.jpg,,1108323
tam_story_1972_01_tif,tam_story_1972_01.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/TAM/tam_story_1972_01.tif,,12300168
tam_story_1972_02_wav,tam_story_1972_02.wav,"44.1 kHz, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/TAM/tam_story_1972_02.wav,,5241900
tam_story_1972_02_mp3,tam_story_1972_02.mp3,56 kbps,audio/mpeg,http://archive.phonetics.ucla.edu/Language/TAM/tam_story_1972_02.mp3,,951781
tam_story_1972_02_jpg,tam_story_1972_02.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/TAM/tam_story_1972_02.jpg,,516476
tam_story_1972_02_tif,tam_story_1972_02.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/TAM/tam_story_1972_02.tif,,11988392
tam_story_1972_03_jpg,tam_story_1972_03.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/TAM/tam_story_1972_03.jpg,,458672
tam_story_1972_03_tif,tam_story_1972_03.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/TAM/tam_story_1972_03.tif,,6617724
ajp_word-list_1976_01_wav,ajp_word-list_1976_01.wav,"44.1 K, 16-bit sound depth (bit rate=705 kbps)",audio/x-wav,http://archive.phonetics.ucla.edu/Language/AJP/ajp_word-list_1976_01.wav,,66710952
ajp_word-list_1976_01_mp3,ajp_word-list_1976_01.mp3,56 kpbs,audio/mpeg,http://archive.phonetics.ucla.edu/Language/AJP/ajp_word-list_1976_01.mp3,,6051723
ajp_word-list_1976_01_jpg,ajp_word-list_1976_01.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/AJP/ajp_word-list_1976_01.jpg,,174749
ajp_word-list_1976_01_tif,ajp_word-list_1976_01.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/AJP/ajp_word-list_1976_01.tif,,4899156
ajp_word-list_1976_02_jpg,ajp_word-list_1976_02.jpg,300 dpi,image/jpeg,http://archive.phonetics.ucla.edu/Language/AJP/ajp_word-list_1976_02.jpg,,199134
ajp_word-list_1976_02_tif,ajp_word-list_1976_02.tif,300 dpi,image/tiff,http://archive.phonetics.ucla.edu/Language/AJP/ajp_word-list_1976_02.tif,,5046548
